2, 1, 20, 
0.250715195142, 1.0, 0.284677152674, 
0.767142580022, 1.0, 1.03215892656, 
0.287044105159, 1.0, 0.331523746468, 
0.328711345818, 1.0, 0.386812310114, 
0.395433942335, 1.0, 0.478489497745, 
0.195769550815, 1.0, 0.216399482115, 
1.86931314598, 1.0, 2.55688964588, 
0.0359423270009, 1.0, 0.0366024905185, 
1.22955531168, 1.0, 1.72280427541, 
0.735340643827, 1.0, 0.98345737527, 
0.375670665928, 1.0, 0.450959009807, 
0.511248085357, 1.0, 0.645137938498, 
0.667679832752, 1.0, 0.880093622017, 
0.212744415496, 1.0, 0.237151739861, 
1.80874689564, 1.0, 2.48471878774, 
1.94283352495, 1.0, 2.64268354301, 
1.22932247873, 1.0, 1.72247188703, 
1.21853868285, 1.0, 1.70705559948, 
1.14153217968, 1.0, 1.59577572662, 
0.27922161313, 1.0, 0.321326512908, 
